Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
US-2017-107272,11-05-2017,11-12-2017,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",2.388,2.0,0.7,-1.8308
US-2017-107272,11-05-2017,11-12-2017,Standard Class,TS-21610,Consumer,Phoenix,Arizona,West,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.992,7.0,,30.499
US-2016-125969,11-06-2016,11-10-2016,Second Class,LS-16975,Home Office,Los Angeles,California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.424,2.0,,-9.1602
US-2016-125969,11-06-2016,11-10-2016,Second Class,LS-16975,Home Office,Los Angeles,California,West,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,238.56,3.0,,26.2416
US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Corporate,Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5.0,0.4,-11.994
US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Corporate,Columbus,Ohio,East,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,,2.0,,29.364
US-2017-164147,02-02-2017,02-05-2017,First Class,DW-13585,Corporate,Columbus,Ohio,East,OFF-FA-10002780,Office Supplies,Fasteners,Staples,21.456,9.0,,6.9732
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-PA-10001804,Office Supplies,Paper,Xerox 195,20.04,3.0,0.0,9.6192
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-PA-10001736,Office Supplies,Paper,Xerox 1880,35.44,1.0,,16.6568
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",,4.0,,3.456
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,4.02,2.0,,1.9698
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-BI-10004781,Office Supplies,Binders,GBC Wire Binding Strips,76.176,3.0,0.2,26.6616
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,65.88,6.0,,18.4464
CA-2016-145583,10/13/2016,10/19/2016,Standard Class,LC-16885,Consumer,Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,43.12,14.0,,20.6976
CA-2016-110366,09-05-2016,09-07-2016,Second Class,JD-15895,Corporate,Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",82.8,2.0,,10.35
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,8.82,3.0,,2.3814
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-EN-10004030,Office Supplies,Envelopes,Convenience Packs of Business Envelopes,10.86,3.0,,5.1042
CA-2017-106180,9/18/2017,9/23/2017,Standard Class,SH-19975,Corporate,San Francisco,California,West,OFF-PA-10004327,Office Supplies,Paper,Xerox 1911,143.7,3.0,,68.976
CA-2017-155376,12/22/2017,12/27/2017,Standard Class,SG-20080,Consumer,Independence,Missouri,Central,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,,3.0,,218.2518
CA-2015-110744,09-07-2015,09-12-2015,Standard Class,HA-14920,Consumer,Pasadena,California,West,OFF-ST-10003656,Office Supplies,Storage,Safco Industrial Wire Shelving,671.93,7.0,0.0,20.1579
CA-2014-110072,10/22/2014,10/28/2014,Standard Class,MG-17680,Home Office,Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,4.0,,12.9096
CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,Plantronics Cordless Phone Headset with In-line Volume - M214C,384.45,11.0,,103.8015
CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,Anker Astro 15000mAh USB Portable Charger,149.97,3.0,,5.9988
CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8.0,,585.552
CA-2016-114489,12-05-2016,12-09-2016,Standard Class,JE-16165,Corporate,Franklin,Wisconsin,Central,OFF-BI-10002735,Office Supplies,Binders,GBC Prestige Therm-A-Bind Covers,171.55,5.0,,80.6285
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,Scottsdale,Arizona,West,OFF-AP-10000326,Office Supplies,Appliances,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,5.0,,17.766
CA-2016-158834,3/13/2016,3/16/2016,First Class,TW-21025,Home Office,Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,Jabra BIZ 2300 Duo QD Duo Corded Headset,203.184,2.0,,15.2388
CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Corporate,San Jose,California,West,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,58.38,7.0,0.0,26.271
CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Corporate,San Jose,California,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,105.52,4.0,0.0,48.5392
CA-2015-124919,5/31/2015,06-02-2015,First Class,SP-20650,Corporate,San Jose,California,West,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6.0,,21.0288
CA-2015-118948,5/28/2015,06-03-2015,Standard Class,NK-18490,Home Office,Seattle,Washington,West,OFF-AR-10001547,Office Supplies,Art,Newell 311,6.63,3.0,,1.7901
CA-2014-104269,03-01-2014,03-06-2014,Second Class,DB-13060,Consumer,Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,457.568,2.0,,51.4764
CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,Edmond,Oklahoma,Central,OFF-LA-10002475,Office Supplies,Labels,Avery 519,14.62,2.0,,6.8714
CA-2016-114104,11/20/2016,11/24/2016,Standard Class,NP-18670,Consumer,Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,944.93,7.0,,236.2325
CA-2016-162733,05-11-2016,05-12-2016,First Class,TT-21070,Consumer,Los Angeles,California,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,5.98,1.0,,2.691
CA-2015-119697,12/28/2015,12/31/2015,Second Class,EM-13960,Consumer,Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,54.384,2.0,0.2,1.3596
CA-2016-154508,11/16/2016,11/20/2016,Standard Class,RD-19900,Consumer,Carlsbad,New Mexico,West,OFF-EN-10001990,Office Supplies,Envelopes,Staple envelope,28.4,5.0,,13.348
CA-2016-113817,11-07-2016,11-11-2016,Standard Class,MJ-17740,Consumer,Seattle,Washington,West,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,27.68,2.0,,9.688
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,9.936,3.0,,2.7324
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,TEC-MA-10000822,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,8159.952,8.0,,-1359.992
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,275.928,3.0,,-58.6347
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,1740.06,9.0,,-24.858
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AR-10002656,Office Supplies,Art,Sanford Liquid Accent Highlighters,32.064,6.0,,6.8136
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,,5.0,,-453.849
CA-2014-139892,09-08-2014,09-12-2014,Standard Class,BM-11140,Consumer,San Antonio,Texas,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976,3.0,,8.9985
CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Consumer,Los Angeles,California,West,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",20.94,3.0,,9.8418
CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Consumer,Los Angeles,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2.0,,53.2608
CA-2014-118962,08-05-2014,08-09-2014,Standard Class,CS-12130,Consumer,Los Angeles,California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.144,7.0,,21.259
US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,Chicago,Illinois,Central,OFF-AP-10000891,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,52.448,2.0,,-131.12
US-2014-100853,9/14/2014,9/19/2014,Standard Class,JB-15400,Corporate,Chicago,Illinois,Central,OFF-LA-10003148,Office Supplies,Labels,Avery 51,20.16,4.0,,6.552
US-2017-152366,4/21/2017,4/25/2017,Second Class,SJ-20500,Consumer,Houston,Texas,Central,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.264,4.0,,-243.16
US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.802,7.0,,-11.3372
US-2015-101511,11/21/2015,11/23/2015,Second Class,JE-15745,Consumer,Newark,Ohio,East,OFF-SU-10002189,Office Supplies,Supplies,Acme Rosewood Handle Letter Opener,15.88,5.0,,-3.7715
CA-2015-137225,12/15/2015,12/19/2015,Standard Class,JK-15640,Home Office,New York City,New York,East,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1.0,,1.4104
CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,Corporate,Decatur,Illinois,Central,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.816,2.0,,1.8612
CA-2014-166191,12-05-2014,12-09-2014,Second Class,DK-13150,Corporate,Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,408.744,7.0,,76.6395
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,503.96,4.0,,131.0296
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),149.95,5.0,,41.986
CA-2014-158274,11/19/2014,11/24/2014,Second Class,RM-19675,Home Office,Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,29.0,2.0,,7.25
CA-2016-105018,11/28/2016,12-02-2016,Standard Class,SK-19990,Consumer,Fairfield,Connecticut,East,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,7.16,2.0,,3.4368
CA-2014-123260,8/26/2014,8/30/2014,Standard Class,FM-14290,Home Office,Los Angeles,California,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,176.8,8.0,,22.984
CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,Grand Prairie,Texas,Central,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",37.224,3.0,,3.7224
CA-2016-157000,7/16/2016,7/22/2016,Standard Class,AM-10360,Corporate,Grand Prairie,Texas,Central,OFF-PA-10001950,Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,20.016,3.0,,6.255
CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Home Office,New York City,New York,East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.136,4.0,0.2,112.392
CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Home Office,New York City,New York,East,TEC-PH-10001552,Technology,Phones,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,71.76,6.0,0.0,20.0928
CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Home Office,New York City,New York,East,OFF-PA-10000061,Office Supplies,Paper,Xerox 205,51.84,8.0,,24.8832
CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Home Office,New York City,New York,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.352,3.0,,46.9764
CA-2015-102281,10-12-2015,10/14/2015,First Class,MP-17470,Home Office,New York City,New York,East,OFF-AR-10003514,Office Supplies,Art,4009 Highlighters by Sanford,19.9,5.0,,6.567
CA-2015-131457,10/31/2015,11-06-2015,Standard Class,MZ-17515,Corporate,Redlands,California,West,OFF-EN-10001509,Office Supplies,Envelopes,Poly String Tie Envelopes,14.28,7.0,,6.7116
CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Consumer,Hamilton,Ohio,East,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.408,2.0,,1.2038
CA-2014-140004,3/21/2014,3/25/2014,Standard Class,CB-12025,Consumer,Hamilton,Ohio,East,OFF-AR-10004027,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.048,3.0,,1.5876
CA-2017-107720,11-06-2017,11/13/2017,Standard Class,VM-21685,Home Office,Westfield,New Jersey,East,OFF-ST-10001414,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46.26,3.0,0.0,12.0276
US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",2.946,2.0,,-2.2586
US-2017-124303,07-06-2017,7/13/2017,Standard Class,FH-14365,Corporate,Philadelphia,Pennsylvania,East,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056,3.0,,5.8203
CA-2017-105074,6/24/2017,6/29/2017,Standard Class,MB-17305,Consumer,Akron,Ohio,East,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.744,3.0,,6.795
CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Consumer,Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,218.75,2.0,,-161.875
CA-2014-133690,08-03-2014,08-05-2014,First Class,BS-11755,Consumer,Denver,Colorado,West,OFF-AP-10003622,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.6,1.0,0.2,0.2925
US-2017-116701,12/17/2017,12/21/2017,Second Class,LC-17140,Consumer,Dallas,Texas,Central,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright,66.284,2.0,,-178.9668
CA-2017-126382,06-03-2017,06-07-2017,Standard Class,HK-14890,Corporate,Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.168,7.0,,9.6712
CA-2017-108329,12-09-2017,12/14/2017,Standard Class,LE-16810,Consumer,Whittier,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,444.768,4.0,,44.4768
CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-ST-10000642,Office Supplies,Storage,"Tennsco Lockers, Gray",83.92,4.0,0.0,5.8744
CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2.0,,35.6346
CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4.0,,7.4824
CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-FA-10000134,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9.0,,16.2099
CA-2017-135860,12-01-2017,12-07-2017,Standard Class,JH-15985,Consumer,Saginaw,Michigan,Central,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1.0,,3.6796
CA-2015-101007,02-09-2015,2/13/2015,Second Class,MS-17980,Corporate,Dallas,Texas,Central,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,20.8,2.0,,6.5
CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Corporate,Medina,Ohio,East,OFF-LA-10004544,Office Supplies,Labels,Avery 505,23.68,2.0,,8.88
CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Corporate,Medina,Ohio,East,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,452.45,5.0,,-244.323
CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Corporate,Medina,Ohio,East,TEC-PH-10002844,Technology,Phones,Speck Products Candyshell Flip Case,62.982,3.0,,-14.6958
CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Corporate,Medina,Ohio,East,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,1188.0,9.0,,-950.4
CA-2015-146262,01-02-2015,01-09-2015,Standard Class,VW-21775,Corporate,Medina,Ohio,East,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,89.584,2.0,,4.4792
CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Consumer,Los Angeles,California,West,OFF-ST-10001328,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",93.06,6.0,,26.0568
CA-2016-130162,10/28/2016,11-01-2016,Standard Class,JH-15910,Consumer,Los Angeles,California,West,TEC-PH-10002563,Technology,Phones,Adtran 1202752G1,302.376,3.0,,22.6782
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,OFF-FA-10000585,Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,5.584,2.0,,1.8148
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",22.704,6.0,,8.2302
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,19.776,4.0,,-13.8432
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",72.704,4.0,,19.0848
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,479.988,4.0,,-383.9904
CA-2015-169397,12/24/2015,12/27/2015,First Class,JB-15925,Consumer,Dublin,Ohio,East,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.168,2.0,0.2,2.7168
CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,OFF-AR-10001026,Office Supplies,Art,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",2.2,1.0,0.0,0.968
CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,622.45,5.0,,136.939
CA-2015-163055,08-09-2015,8/16/2015,Standard Class,DS-13180,Corporate,Detroit,Michigan,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,21.98,1.0,,0.2198
US-2015-145436,2/28/2015,03-04-2015,Standard Class,VD-21670,Consumer,Columbia,Tennessee,South,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.568,2.0,,-28.2744
US-2015-145436,2/28/2015,03-04-2015,Standard Class,VD-21670,Consumer,Columbia,Tennessee,South,FUR-CH-10004477,Furniture,Chairs,"Global Push Button Manager's Chair, Indigo",389.696,8.0,,43.8408
US-2014-156216,9/13/2014,9/17/2014,Standard Class,EA-14035,Corporate,Charlotte,North Carolina,South,OFF-BI-10001679,Office Supplies,Binders,GBC Instant Index System for Binding Systems,18.648,7.0,,-12.432
US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Home Office,Tampa,Florida,South,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,233.86,2.0,,-102.048
US-2017-100930,04-07-2017,04-12-2017,Standard Class,CS-12400,Home Office,Tampa,Florida,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,620.6145,3.0,0.45,-248.2458
